Reference	ID	Tags	Quote	Occurrence	Question	Response
14:23	zim4	basic,observe	ἔπιον ἐξ αὐτοῦ πάντες	1	Combien de disciples ont bu à la coupe ?	
14:24	h0ar	basic,observe	εἶπεν αὐτοῖς, τοῦτό ἐστιν τὸ αἷμά μου τῆς διαθήκης	1	Que dit Jésus aux disciples au sujet de la coupe ?	
14:24	gtzd	basic,interpret	τὸ αἷμά μου τῆς διαθήκης	1	De quelle manière le **sang** était-il associé à **l'alliance** pour les Juifs ?	
14:24	vzdm	basic,interpret	τοῦτό ἐστιν τὸ αἷμά μου τῆς διαθήκης	1	Dans quel sens la coupe était-elle le **sang de l'alliance** de Jésus ?	
14:24	cyct	basic,observe	τοῦτό ἐστιν τὸ αἷμά μου τῆς διαθήκης, τὸ ἐκχυννόμενον ὑπὲρ πολλῶν	1	Selon Jésus, qu'allait-il arriver à son **sang** ?	
14:24	zfgc	basic,observe	τὸ ἐκχυννόμενον ὑπὲρ πολλῶν	1	Pour qui le sang de Jésus a-t-il été **versé** ?	
14:25	d8gv	basic,interpret	ὅτι οὐκέτι οὐ μὴ πίω ἐκ τοῦ γενήματος τῆς ἀμπέλου	1	Quel est le **produit de la vigne** ?	
14:25	xj75	basic,observe	ὅτι οὐκέτι οὐ μὴ πίω ἐκ τοῦ γενήματος τῆς ἀμπέλου, ἕως τῆς ἡμέρας ἐκείνης ὅταν αὐτὸ πίνω καινὸν, ἐν τῇ Βασιλείᾳ τοῦ Θεοῦ	1	Selon Jésus, quand boira-t-il **du produit de la vigne** pour la prochaine fois ?	
14:25	tl5d	basic,interpret	ὅταν αὐτὸ πίνω καινὸν, ἐν τῇ Βασιλείᾳ τοῦ Θεοῦ	1	De quelle manière pensez-vous que boire le fruit de la vigne **dans le Royaume de Dieu** le rendra **nouveau** ?	
14:25	yxt7	basic,interpret	ὅταν αὐτὸ πίνω καινὸν, ἐν τῇ Βασιλείᾳ τοῦ Θεοῦ	1	Selon vous, pourquoi allons-nous boire du fruit de la vigne **dans le Royaume de Dieu** ?	
14:26	uwcy	basic,observe	ὑμνήσαντες, ἐξῆλθον	1	Qu'ont fait Jésus et ses disciples avant de quitter la pièce ?	
14:26	ep7k	basic,observe	ἐξῆλθον εἰς τὸ Ὄρος τῶν Ἐλαιῶν	1	Où Jésus et ses disciples sont-ils allés après avoir quitté la pièce ?	
14:27	my2z	basic,observe	λέγει αὐτοῖς ὁ Ἰησοῦς, ὅτι πάντες σκανδαλισθήσεσθε	1	Qu'est-ce que Jésus a dit que tous les disciples feraient ?	
14:27	lugj	basic,interpret	ὅτι πάντες σκανδαλισθήσεσθε, ὅτι γέγραπται, πατάξω τὸν ποιμένα καὶ τὰ πρόβατα διασκορπισθήσονται	1	À la lumière de la citation du prophète Zacharie, de quelle manière tous les disciples vont **tomber** ?	
14:27	pz14	basic,interpret	πατάξω τὸν ποιμένα	1	"D'après vous, que veut dire la prophétie lorsqu'elle dit : ""**Je vais frapper le berger**"" ?"	
14:28	fcd1	basic,interpret	ἀλλὰ μετὰ τὸ ἐγερθῆναί με	1	"Que veut dire Jésus lorsqu'il dit : ""**après ma résurrection**"" ?"	
14:28	y2zg	basic,observe	προάξω ὑμᾶς εἰς τὴν Γαλιλαίαν	1	Où Jésus a-t-il dit qu'il rejoindrait ses disciples après sa résurrection ?	
14:29	twpq	basic,observe	ὁ δὲ Πέτρος ἔφη αὐτῷ, εἰ καὶ πάντες σκανδαλισθήσονται, ἀλλ’ οὐκ ἐγώ	1	Comment **Pierre** a-t-il réagi quand Jésus a dit qu'ils seront tous dispersés ?	
14:29	jew6	basic,apply	εἰ καὶ πάντες σκανδαλισθήσονται, ἀλλ’ οὐκ ἐγώ	1	Vous est-il arrivé d'être confiant dans votre fidélité au Seigneur, et pourtant de le décevoir de façon inattendue ?	
14:30	jlmd	basic,observe	λέγει αὐτῷ ὁ Ἰησοῦς, ἀμὴν, λέγω σοι, ὅτι σὺ σήμερον, ταύτῃ τῇ νυκτὶ, πρὶν ἢ δὶς ἀλέκτορα φωνῆσαι, τρίς με ἀπαρνήσῃ	1	Selon **Jésus**, au bout de combien de temps Pierre allait-il **renier** Jésus ?	
14:30	puvh	basic,observe	σὺ & τρίς με ἀπαρνήσῃ	1	Selon **Jésus**, combien de fois Pierre va-t-il **renier** Jésus ?	
14:31	gt1n	basic,observe	ὁ δὲ ἐκπερισσῶς ἐλάλει, ἐὰν δέῃ με συναποθανεῖν σοι, οὐ μή σε ἀπαρνήσομαι	1	Comment Pierre a-t-il répondu à la prophétie de Jésus selon laquelle Pierre le renierait cette nuit-là ?	
14:31	l4ah	basic,observe	ἐὰν δέῃ με συναποθανεῖν σοι, οὐ μή σε ἀπαρνήσομαι	1	Quel sacrifice Pierre a-t-il affirmé être prêt à faire pour Jésus ?	
14:31	psmw	basic,observe	ὡσαύτως δὲ καὶ πάντες ἔλεγον	1	Comment les autres disciples ont-ils répondu à la prophétie selon laquelle ils allaient tous être dispersés ?	
14:32	x2kt	basic,observe	καὶ ἔρχονται εἰς χωρίον, οὗ τὸ ὄνομα Γεθσημανεί	1	Au verset 26, Marc dit qu'ils sont allés au mont des Oliviers. Quel est le nom du **lieu** où ils sont arrivés ?	
14:32	jbcz	basic,observe	καὶ λέγει τοῖς μαθηταῖς αὐτοῦ, καθίσατε ὧδε, ἕως προσεύξωμαι	1	Que demande Jésus à ses disciples lorsqu'ils arrivent à Gethsémané ?	
14:33	o0ta	basic,interpret	παραλαμβάνει τὸν Πέτρον, καὶ Ἰάκωβον, καὶ Ἰωάννην, μετ’ αὐτοῦ	1	Selon vous, pourquoi Jésus a-t-il pris **Pierre, Jacques et Jean** avec lui ?	
14:33	s9pk	basic,observe	καὶ ἤρξατο ἐκθαμβεῖσθαι καὶ ἀδημονεῖν	1	Comment Jésus se sentait-il à ce moment-là ?	
14:34	i1ze	basic,observe	λέγει αὐτοῖς, περίλυπός ἐστιν ἡ ψυχή μου ἕως θανάτου	1	Pour quelle raison Jésus a-t-il dit à ses trois disciples qu'il allait prier ?	
14:34	mu0y	basic,interpret	περίλυπός ἐστιν ἡ ψυχή μου ἕως θανάτου	1	À votre avis, pourquoi Jésus était-il **triste à en mourir** ?	
14:34	x3bn	basic,observe	μείνατε ὧδε καὶ γρηγορεῖτε	1	Qu'a demandé Jésus à Pierre, Jacques et Jean de faire pour lui ?	
14:35	vgam	basic,interpret	προελθὼν μικρὸν	1	Selon vous, pourquoi Jésus a-t-il quitté les disciples et s'est-il éloigné **un peu plus loin** de Pierre, Jacques et Jean ?	
14:35	kjl5	basic,observe	καὶ προελθὼν μικρὸν, ἔπιπτεν ἐπὶ τῆς γῆς καὶ προσηύχετο	1	Que fait Jésus quand il est parti **un peu plus loin** de Pierre, Jacques et Jean ?	
14:35	pnbm	basic,observe	προσηύχετο ἵνα, εἰ δυνατόν ἐστιν, παρέλθῃ ἀπ’ αὐτοῦ ἡ ὥρα	1	Pourquoi Jésus priait-il ?	
14:35	j2ie	basic,interpret	παρέλθῃ ἀπ’ αὐτοῦ ἡ ὥρα	1	Quel était **le moment** que Jésus voulait qu'il **s'éloigne de lui** ?	
14:36	tj21	basic,observe	ἔλεγεν, Ἀββά, ὁ Πατήρ	1	Comment Jésus s'adressait-il à Dieu lorsqu'il priait ?	
14:36	x8vw	basic,interpret	πάντα δυνατά σοι	1	Jésus croyait-il que son Père pouvait le sauver de sa future mort ?	
14:36	cqlf	basic,observe	παρένεγκε τὸ ποτήριον τοῦτο ἀπ’ ἐμοῦ	1	Que demande-t-il à son Père de faire pour lui ?	
14:36	fmtc	basic,interpret	ἀλλ’ οὐ τί ἐγὼ θέλω, ἀλλὰ τί σύ	1	Quelle était la chose la plus importante que Jésus voulait voir se produire à la suite de sa prière ?	
14:37	z3ap	basic,observe	καὶ ἔρχεται καὶ εὑρίσκει αὐτοὺς καθεύδοντας	1	Lorsque Jésus est retourné auprès de Pierre, Jacques et Jean, que faisaient-ils ?	
14:37	npf3	basic,observe	λέγει τῷ Πέτρῳ, Σίμων, καθεύδεις? οὐκ ἴσχυσας μίαν ὥραν γρηγορῆσαι?	1	Comment Jésus a-t-il réagi quand il a trouvé **Pierre** et ses trois disciples **endormis** ?	
14:38	a478	basic,observe	γρηγορεῖτε καὶ προσεύχεσθε, ἵνα μὴ ἔλθητε εἰς πειρασμόν & τὸ μὲν πνεῦμα πρόθυμον, ἡ δὲ σὰρξ ἀσθενής	1	Pourquoi était-il si important que les disciples veillent et prient à ce moment-là ?	
14:38	lvhh	basic,interpret	γρηγορεῖτε καὶ προσεύχεσθε, ἵνα μὴ ἔλθητε εἰς πειρασμόν	1	Alors qu'il marchait vers Gethsémané (versets 26-31), à quelle **tentation** Jésus avait-il dit à Pierre qu'il serait confronté cette nuit-là ?	
14:38	gv9g	basic,apply	γρηγορεῖτε	1	Dans quelle mesure ressentez-vous l'urgence de prier Dieu pour qu'il vous aide à éviter la **tentation** qui est si fréquente dans la vie ?	
14:38	gacy	advanced,interpret	τὸ μὲν πνεῦμα πρόθυμον, ἡ δὲ σὰρξ ἀσθενής	1	Dans quel sens l'**esprit** est-il **de bonne volonté**, mais **la chair** est **faible** ?	
14:39	ze3f	basic,observe	πάλιν ἀπελθὼν, προσηύξατο τὸν αὐτὸν λόγον εἰπών	1	À quel sujet Jésus a-t-il prié la deuxième fois qu'il s'est éloigné seul ?	
14:40	juc4	basic,observe	καὶ πάλιν ἐλθὼν, εὗρεν αὐτοὺς καθεύδοντας	1	Lorsqu'il est revenu, que faisaient Pierre, Jacques et Jean ?	
14:40	iyv3	basic,observe	ἦσαν γὰρ αὐτῶν οἱ ὀφθαλμοὶ καταβαρυνόμενοι, καὶ οὐκ ᾔδεισαν τί ἀποκριθῶσιν αὐτῷ	1	Pourquoi les disciples dormaient-ils au lieu de veiller et de prier ?	
14:41	pizh	basic,observe	καὶ ἔρχεται τὸ τρίτον, καὶ λέγει αὐτοῖς, καθεύδετε τὸ λοιπὸν καὶ ἀναπαύεσθε	1	Lorsque Jésus est revenu vers eux pour la troisième fois, que faisaient Pierre, Jacques et Jean ?	
14:41	slyb	basic,observe	ἦλθεν ἡ ὥρα; ἰδοὺ, παραδίδοται ὁ Υἱὸς τοῦ Ἀνθρώπου εἰς τὰς χεῖρας τῶν ἁμαρτωλῶν	1	Quelle est **l'heure** dont Jésus dit qu'elle est maintenant arrivée ?	
14:41	cwkw	basic,interpret	ὁ Υἱὸς τοῦ Ἀνθρώπου	1	Selon vous, pourquoi Jésus se désigne-t-il ici comme **le Fils de l'homme** ?	
14:42	jn66	basic,observe	ἰδοὺ, ὁ παραδιδούς με ἤγγικεν!	1	Qui, selon Jésus, est sur le point d'arriver ?	
14:42-43	fl1y	basic,observe	ὁ παραδιδούς με & καὶ εὐθὺς ἔτι αὐτοῦ λαλοῦντος, παραγίνεται Ἰούδας, εἷς τῶν δώδεκα	1	À qui **celui qui me trahit** renvoie-t-il ?	
14:43	mk7w	basic,observe	καὶ μετ’ αὐτοῦ ὄχλος μετὰ μαχαιρῶν καὶ ξύλων, παρὰ τῶν ἀρχιερέων, καὶ τῶν γραμματέων, καὶ τῶν πρεσβυτέρων	1	Qui accompagnait Judas lors de l'arrestation de Jésus ?	
14:44	guk4	basic,observe	δεδώκει δὲ ὁ παραδιδοὺς αὐτὸν σύσσημον αὐτοῖς λέγων, ὃν ἂν φιλήσω, αὐτός ἐστιν; κρατήσατε αὐτὸν, καὶ ἀπάγετε ἀσφαλῶς	1	Quel **signe** Judas avait-il prévu de donner aux autorités pour qu'elles sachent qui était Jésus et qu'elles puissent l'arrêter ?	
14:44	s4su	basic,interpret	ὃν ἂν φιλήσω, αὐτός ἐστιν	1	Selon vous, pourquoi Judas a-t-il choisi d'utiliser un baiser comme signal pour identifier Jésus ?	
14:45	j67x	basic,observe	καὶ ἐλθὼν εὐθὺς προσελθὼν αὐτῷ, λέγει, Ῥαββεί, καὶ κατεφίλησεν αὐτόν	1	Qu'a fait Judas lorsqu'il s'est approché de Jésus ?	
14:46	ajk4	basic,observe	οἱ δὲ ἐπέβαλαν τὰς χεῖρας αὐτῶν καὶ ἐκράτησαν αὐτόν	1	Qu'ont fait les autorités lorsque Judas a embrassé Jésus ?	
14:47	k3h5	basic,observe	εἷς δέ τις τῶν παρεστηκότων, σπασάμενος τὴν μάχαιραν, ἔπαισεν τὸν δοῦλον τοῦ ἀρχιερέως, καὶ ἀφεῖλεν αὐτοῦ τὸ ὠτάριον	1	Comment **l'un de ceux qui étaient présents** a-t-il essayé d'empêcher l'arrestation de Jésus ?	
14:47	okz5	basic,interpret	εἷς & τις τῶν παρεστηκότων	1	L'Évangile de Jean nous dit que cet individu était Pierre. Selon vous, pourquoi Marc n'a-t-il pas identifié Pierre par son nom ?	
14:48	r9fl	basic,observe	καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν αὐτοῖς, ὡς ἐπὶ λῃστὴν ἐξήλθατε μετὰ μαχαιρῶν καὶ ξύλων συνλαβεῖν με?	1	Selon **Jésus**, comment les autorités le traitaient-elles ?	
14:49	as1h	basic,observe	καθ’ ἡμέραν ἤμην πρὸς ὑμᾶς ἐν τῷ ἱερῷ διδάσκων, καὶ οὐκ ἐκρατήσατέ με	1	Pourquoi était-il déraisonnable pour les autorités d'arrêter Jésus de cette manière ?	
14:49	j4sn	basic,observe	ἀλλ’ ἵνα πληρωθῶσιν αἱ Γραφαί	1	Selon Jésus, pourquoi était-il nécessaire que son arrestation se déroule de cette manière ?	
14:50	hpn4	basic,observe	καὶ ἀφέντες αὐτὸν, ἔφυγον πάντες	1	Comment les disciples ont-ils réagi quand les autorités ont arrêté Jésus ?	
14:50	l6d9	basic,interpret	καὶ ἀφέντες αὐτὸν, ἔφυγον πάντες	1	En quoi les actions des disciples ont-elles accompli ce que Jésus leur avait dit par avance au verset 27 ?	
14:51	ag23	basic,interpret	καὶ νεανίσκος τις συνηκολούθει αὐτῷ	1	De nombreux spécialistes pensent que ce **jeune homme** était Marc. Si c'était le cas, comment cela expliquerait-il qu'il soit au courant de ce qui s'est passé à Gethsémané ?	
14:51-52	w3yw	basic,interpret	καὶ νεανίσκος τις συνηκολούθει αὐτῷ, περιβεβλημένος σινδόνα ἐπὶ γυμνοῦ; καὶ κρατοῦσιν αὐτόν & ὁ δὲ καταλιπὼν τὴν σινδόνα, γυμνὸς ἔφυγεν	1	Selon vous, pourquoi ce **jeune homme** a-t-il décidé de ne pas s'identifier par son nom ?	
14:53	ss60	basic,observe	καὶ ἀπήγαγον τὸν Ἰησοῦν πρὸς τὸν ἀρχιερέα	1	Après avoir arrêté Jésus, où les autorités l'ont-elles emmené ?	
14:53	jbvc	basic,observe	καὶ συνέρχονται πάντες οἱ ἀρχιερεῖς, καὶ οἱ πρεσβύτεροι, καὶ οἱ γραμματεῖς	1	Qui s'est réuni avec le grand-prêtre pour juger Jésus ?	
14:54	ci5r	basic,observe	καὶ ὁ Πέτρος ἀπὸ μακρόθεν ἠκολούθησεν αὐτῷ, ἕως ἔσω εἰς τὴν αὐλὴν τοῦ ἀρχιερέως; καὶ ἦν συνκαθήμενος μετὰ τῶν ὑπηρετῶν, καὶ θερμαινόμενος πρὸς τὸ φῶς	1	Qu'a fait Pierre après la capture de Jésus par les autorités ?	
14:54	r2m4	basic,interpret	ἕως ἔσω εἰς τὴν αὐλὴν τοῦ ἀρχιερέως; καὶ ἦν συνκαθήμενος μετὰ τῶν ὑπηρετῶν, καὶ θερμαινόμενος πρὸς τὸ φῶς	1	Selon vous, pourquoi Pierre est-il allé vers la maison du chef des prêtres après s'être échappé avec les autres disciples au verset 50 ?	
14:55	wg4k	basic,observe	οἱ δὲ ἀρχιερεῖς καὶ ὅλον τὸ Συνέδριον ἐζήτουν κατὰ τοῦ Ἰησοῦ μαρτυρίαν, εἰς τὸ θανατῶσαι αὐτόν	1	Pourquoi les **chefs des prêtres et tout le sanhédrin** se sont-ils réunis cette nuit-là ?	
14:55	kvqw	basic,observe	οὐχ ηὕρισκον	1	Quel problème les chefs des prêtres et le Sanhédrin ont-ils rencontré dans leur tentative de condamner Jésus à mort ?	
14:56	ne64	basic,observe	πολλοὶ γὰρ ἐψευδομαρτύρουν κατ’ αὐτοῦ, καὶ ἴσαι αἱ μαρτυρίαι οὐκ ἦσαν	1	Qu'est-ce qui n'allait pas dans les témoignages de **beaucoup** de personnes qui **témoignaient faussement contre lui** ?	
14:57-58	z8zj	basic,observe	τινες ἀναστάντες, ἐψευδομαρτύρουν κατ’ αὐτοῦ & ὅτι ἡμεῖς ἠκούσαμεν αὐτοῦ λέγοντος, ὅτι ἐγὼ καταλύσω τὸν ναὸν τοῦτον, τὸν χειροποίητον, καὶ διὰ τριῶν ἡμερῶν ἄλλον ἀχειροποίητον οἰκοδομήσω	1	Quelle accusation certaines personnes ont-elles portée à tort contre Jésus ?	
